LastName,FirstName,Address1,Address2,City,State,Zip,Zip4,Email,HomePhone,MobilePhone,ProductName,DatePurchased,PaidAmount
Gislason,Javonte,81916 Gina Village,Apt. 204,Larkinburgh,WA,62127,7060,Javonte.Gislason@gmail.com,6196776892,0330287262,Intelligent Concrete Keyboard,2022-08-08,35.76
Lind,Josefina,818 Marilyne Fort,,Lehnerfurt,ME,92912,7952,Josefina.Lind95@hotmail.com,,7310595191,Unbranded Granite Hat,2022-05-19,413.49
Prosacco,Ines,8685 Kiara Curve,,New Dellview,ND,83702,9990,Ines_Prosacco18@gmail.com,8432646088,4891381152,Licensed Rubber Tuna,2022-12-18,228.05
Kris,Russ,830 Gusikowski Lake,,Lydiaville,TX,07010,8428,Russ_Kris13@yahoo.com,1223772502,6562825361,Small Granite Tuna,2024-04-30,204.50
Koepp,Viola,1246 Davis Parkway,,Robertsview,IA,43013,,Viola_Koepp@yahoo.com,1143246997,2435814820,Ergonomic Soft Chicken,2022-08-22,470.83
Kemmer,Nelson,577 Abdullah Walk,,Luettgenfort,KY,38970,7289,Nelson.Kemmer@yahoo.com,,7729786487,Handcrafted Frozen Keyboard,2023-10-15,425.37
Lakin,Deshaun,956 McClure Motorway,,New Allen,AR,86197,3261,Deshaun.Lakin21@yahoo.com,3688255523,7246179890,Incredible Fresh Bacon,2023-01-07,105.92
Predovic,Destin,9152 Wunsch Courts,,Gutmannburgh,OK,22978,5205,Destin.Predovic@hotmail.com,,7413784421,Gorgeous Granite Soap,2023-06-09,357.25
Kuhic,Elroy,9581 Kohler Ville,Suite 027,Lake Geoffreyborough,ME,97759,,Elroy89@hotmail.com,9856193729,2258340735,Handcrafted Rubber Soap,2024-02-10,477.48
Hauck,Corene,59897 Bailey Pine,,Danykaland,IL,24429,,Corene26@gmail.com,6925272429,3385281614,Handmade Cotton Chips,2023-05-04,288.01
Jakubowski,Adelia,53813 Cassin Prairie,,North Jarrell,IA,71008,,Adelia.Jakubowski31@yahoo.com,8746874939,1474208153,Licensed Cotton Ball,2022-12-11,25.20
Schaden,Meagan,8009 Madelyn Inlet,,Rosettaland,HI,36525,,Meagan.Schaden19@hotmail.com,,2681207668,Generic Rubber Bacon,2023-03-07,232.23
Bednar,Glennie,6738 Dietrich Street,,Glenniehaven,UT,58035,,Glennie5@hotmail.com,6520421851,8158300007,Ergonomic Metal Chicken,2022-09-10,237.98
Barton,Vella,9932 Maymie Green,,Port Gus,CO,45203,7464,Vella.Barton98@gmail.com,,1663356829,Generic Wooden Towels,2024-02-29,361.12
Waelchi,Arlie,0599 Loyce Manors,,East Majorfurt,MD,69868,,Arlie_Waelchi@yahoo.com,,5164313979,Awesome Rubber Chips,2023-01-18,489.98
Pfeffer,Tina,1212 Casper Glen,,West Mina,NE,15188,,Tina.Pfeffer87@yahoo.com,,4657353380,Gorgeous Wooden Tuna,2022-10-15,21.47
Cronin,Joy,5475 Johnathon Trafficway,,Genevievetown,CT,65119,,Joy.Cronin48@hotmail.com,9356179779,9861132483,Sleek Cotton Hat,2023-02-17,388.61
Jacobson,Sylvester,3027 Deon Springs,,South Johnnieberg,AZ,63620,,Sylvester86@gmail.com,6436880932,1666852849,Practical Fresh Table,2023-11-09,227.50
Boyle,Kayden,309 Genevieve Extension,,Port Elihaven,MN,95566,,Kayden_Boyle46@gmail.com,2578593041,4184921109,Handcrafted Cotton Pants,2022-07-07,482.93
Monahan,Robin,03784 Adams Orchard,,Lake Carolyn,HI,24279,9437,Robin_Monahan@gmail.com,1888454021,6468510490,Intelligent Fresh Gloves,2023-02-21,143.55
Raynor,Dedrick,60741 Wayne Springs,,East Seamus,VA,86789,,Dedrick.Raynor68@hotmail.com,5576852516,9456246770,Incredible Plastic Shoes,2023-03-25,483.81
Sawayn,Flossie,73452 Brekke Forest,Suite 767,New Gennaro,NV,23724,,Flossie.Sawayn@gmail.com,1972907096,7070411589,Awesome Plastic Pizza,2023-02-27,248.21
Cruickshank,Sallie,00759 Schultz Rest,,North Zenaland,CO,36122,,Sallie31@gmail.com,7964845207,7790825019,Unbranded Wooden Soap,2022-07-17,42.55
McKenzie,Isai,1963 Skiles Mount,,New Gavin,MT,32738,3930,Isai69@hotmail.com,0996460308,4827055680,Generic Wooden Cheese,2023-05-25,297.17
Klocko,Helen,492 Nicolas Neck,,East Macyport,KY,15373,1962,Helen.Klocko@gmail.com,6344528896,8255302796,Handmade Fresh Shoes,2023-12-30,227.27
Walker,Royal,1584 Rice Ferry,,Lake Yessenia,OK,45613,,Royal.Walker@gmail.com,9975522492,7040473233,Small Steel Bacon,2022-10-26,423.11
Senger,Enrique,3483 Kemmer Springs,,Marlenside,AZ,13621,,Enrique.Senger@gmail.com,5308668637,5179254349,Handcrafted Frozen Sausages,2022-12-15,207.09
Fay,Jovan,9424 Reichel Canyon,,West Napoleonchester,MD,21329,3866,Jovan_Fay16@yahoo.com,3960015224,5849562723,Small Frozen Chips,2023-02-06,433.03
Dietrich,Kameron,51456 Green Brooks,,Bernhardberg,AK,45349,5702,Kameron.Dietrich29@hotmail.com,0676080580,5575266134,Handmade Metal Gloves,2023-08-24,228.84
Luettgen,Lambert,36208 Mitchell Trace,,Wilmerville,OK,33366,4573,Lambert98@hotmail.com,1708119606,2297843182,Tasty Plastic Towels,2022-09-22,269.65
Rice,Mabelle,615 Rosa Ranch,,Weimannland,OR,06905,0147,Mabelle.Rice@gmail.com,7856312967,0844905710,Gorgeous Concrete Gloves,2024-01-17,461.51
Christiansen,Micheal,7679 Dayna Bridge,,Laviniashire,WA,43725,2152,Micheal.Christiansen@gmail.com,4294837443,8063667474,Fantastic Metal Table,2023-05-11,356.94
McDermott,Aron,344 Abernathy Ville,,Cristalburgh,GA,93195,4589,Aron53@hotmail.com,7810749055,0774921712,Tasty Frozen Shoes,2022-10-03,287.20
Homenick,Isabella,6675 Mayert Branch,,South Abbigailland,PA,36521,,Isabella_Homenick41@yahoo.com,6675859253,0768542511,Gorgeous Wooden Chair,2024-04-15,493.21
Hoeger,Hillard,07965 Dayne Brook,,Port Leonardotown,WA,89753,,Hillard_Hoeger@gmail.com,0430494660,7398882019,Fantastic Fresh Salad,2024-03-28,46.71
Bashirian,Larissa,479 Juston Walk,Suite 728,Lindton,KS,66132,,Larissa86@hotmail.com,,8723157318,Awesome Soft Computer,2022-10-05,57.20
